item,label,subject,final_terms
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300152332,"Afrodite ""Landolina"" (busto, opera isolata) - arte romana (secc. I/ II)","Afrodite ""Landolina""",['Afrodite']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300152430,"Divinità femminile (Afrodite?) (busto, opera isolata) - arte romana (secc. I/ II)",Divinità femminile (Afrodite?),['Afrodite']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300152352,"Afrodite (statua, opera isolata) - arte romana (secc. I/ II)",Afrodite,['Afrodite']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500663254,Afrodite Landolina; Teatro Greco di Siracusa; panorama di città sul mare (manifesto) - ambito italiano (sec. XX),Afrodite Landolina; Teatro Greco di Siracusa; panorama di città sul mare,['Afrodite']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500573503,Afrodite e amorini pescatori (disegno) by Mastracchio Michele (secondo quarto sec. XIX),Afrodite e amorini pescatori,['Afrodite']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300157696,"Nascita di Athena, Afrodite in grembo alla madre Dione (gruppo scultoreo, opera isolata) - ambito inglese (?) (sec. XIX)",Afrodite in grembo alla madre Dione,"['Afrodite', 'Dione']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500279784,Agamennone (disegno) di Lorenzi Francesco (sec. XVIII),Agamennone,['Agamennone']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209340-10,Agamennone convoca l'esercito in assemblea (decorazione plastica) by Brandani Federico (sec. XVI),Agamennone convoca l'esercito in assemblea,['Agamennone']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600105145,"Cupido lega Aglaia ad un alloro (stampa) di Kauffmann Angelica, Suntach Antonio (secc. XVIII/ XIX)",Cupido lega Aglaia ad un alloro,"['Aglaia', 'Cupido']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600100942,"Cupido, Aglaia, Eufrosine, Talia (placca) - manifattura Italia centrale (sec. XVI)","Cupido, Aglaia, Eufrosine, Talia","['Aglaia', 'Cupido', 'Eufrosine', 'Talia']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900131544,paesaggio con le figlie di Aglauro (dipinto) di Pynas Jacob (sec. XVII),paesaggio con le figlie di Aglauro,['Aglauro']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303267715-1_6,"Mercurio Ersea e Aglauro (dipinto murale) by Viani, Antonio Maria (cerchia) (primo quarto sec. XVII)",Mercurio Ersea e Aglauro,"['Aglauro', 'Mercurio']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500814879,Mercurio e Aglauro (dipinto) by Sons Jean (sec. XVI),Mercurio e Aglauro,"['Aglauro', 'Mercurio']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500669307,Aiace si toglia la vita infiggendosi nel petto la spada di Ettore; sullo sfondo il massacro di buoi e montoni dell'esercito greco (manifesto) di Cambellotti Duilio (sec. XX),Aiace si toglia la vita infiggendosi nel petto la spada di Ettore; sullo sfondo il massacro di buoi e montoni dell'esercito greco,['Aiace']
https://w3id.org/arco/resource/Lombardia/HistoricOrArtisticProperty/C0050-00403_R03,Aiace telamonio (dipinto) - ambito romano (seconda metà sec. XVIII),Aiace telamonio,['Aiace']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303267711-3_4,"Morte di Aiace (dipinto murale) by Giulio Romano, Scaletti Luca detto Figurino (attribuito) (secondo quarto sec. XVI)",Morte di Aiace,['Aiace']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900475962,"Aiace trascina via Cassandra dal tempio di Minerva (stampa, elemento d'insieme) di Ferroverde Filippo (sec. XVII)",Aiace trascina via Cassandra dal tempio di Minerva,['Aiace']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300619372,Aiace ucciso (stampa) by Monogrammista JP - scuola italiana (sec. XVIII),Aiace ucciso,['Aiace']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900196364,Aiace d'Oileo (dipinto) di Sabatelli Francesco (sec. XIX),Aiace d'Oileo,"['Aiace', 'Oileo']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100058543,"Aiace e Patroclo, Aiace e Patroclo (calco di scultura, opera isolata) - bottega italiana (sec. XIX)",Aiace e Patroclo,"['Aiace', 'Patroclo']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800229232,Alfeo e Aretusa (coppa) by Girolamo Lanfranco Delle Gabicce (bottega) - manifattura pesarese (metà sec. XVI),Alfeo e Aretusa,"['Alfeo', 'Aretusa']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100002909,Alfeo e Aretusa (alberello) - bottega urbinate (fine sec. XVI),Alfeo e Aretusa,"['Alfeo', 'Aretusa']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900287074,Alfeo e Aretusa (rilievo) - ambito toscano (seconda metà sec. XVI),Alfeo e Aretusa,"['Alfeo', 'Aretusa']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500625589,Giove allattato dalla capra Amaltea (piatto) di Gentili Carmine (prima metà sec. XVIII),Giove allattato dalla capra Amaltea,"['Amaltea', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800215169-11,"Giove allattato dalla capra Amaltea (rilievo, frammento) by Maestro dei mesi (sec. XIII)",Giove allattato dalla capra Amaltea,"['Amaltea', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281613-2,"Giove allattato dalla capra Amaltea (dipinto) di Vasari Giorgio, Gherardi Cristofano detto Doceno, Marchetti Marco detto Marco da Faenza, Del Tasso Giovanni Battista (sec. XVI)",Giove allattato dalla capra Amaltea,"['Amaltea', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500814093,Giove bambino e la capra Amaltea (disegno) by Giordano Luca (sec. XVII),Giove bambino e la capra Amaltea,"['Amaltea', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100197809,"Giove allattato dalla capra Amaltea (sovrapporta, elemento d'insieme) di Giaquinto Corrado (bottega) (secondo quarto sec. XVIII)",Giove allattato dalla capra Amaltea,"['Amaltea', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083666,"Giove allattato dalla capra Amaltea (stampa smarginata) di Giulio Romano, Bonasone Giulio (sec. XVI)",Giove allattato dalla capra Amaltea,"['Amaltea', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201008678,Giove e la capra Amaltea (scultura) by Bernini Gian Lorenzo (sec. XVII),Giove e la capra Amaltea,"['Amaltea', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100114236,Amimone e Meteo (disegno) - ambito italiano (sec. XVIII),Amimone e Meteo,['Amimone']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800311518,"Studio per Silvia e Aminta, Sylvia e Aminta (dipinto, opera isolata) di Levi Gioacchino (seconda metà sec. XIX)",Sylvia e Aminta,['Aminta']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800403259,Silvia e Aminta (dipinto) di Scaramuzza Francesco (sec. XIX),Silvia e Aminta,['Aminta']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500382650-1,Aminta (decorazione pittorica) by Vetri Paolo (sec. XIX),Aminta,['Aminta']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900475853,"processione in onore di Giove Ammone (stampa, elemento d'insieme) di Ferroverde Filippo (sec. XVII)",processione in onore di Giove Ammone,"['Ammone', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800285765,"tripla testa con maschera e Giove Ammone contrapposti, sopra uno scalpo di elefante (?) (gemma) - produzione romana (secc. I/ II)","tripla testa con maschera e Giove Ammone contrapposti, sopra uno scalpo di elefante (?)","['Ammone', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300050878A-3,"Alessandro Magno e l'oracolo di Giove Ammone (decorazione pittorica, elemento d'insieme) - ambito lombardo (secc. XVII/ XVIII)",Alessandro Magno e l'oracolo di Giove Ammone,"['Ammone', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900475854,"Giove Ammone (stampa, elemento d'insieme) di Ferroverde Filippo (sec. XVII)",Giove Ammone,"['Ammone', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900130419-1,testa di Giove Ammone (decorazione a intaglio) - bottega italiana (?) (sec. I),testa di Giove Ammone,"['Ammone', 'Giove']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1700033166,Allegoria dell'Amore materno (dipinto) by Vaccaro Nicola (attribuito) (fine sec. XVII),Allegoria dell'Amore materno,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0901336887,Il Tempo strappa le ali ad Amore (dipinto) di Manetti Rutilio (secondo quarto XVII),Il Tempo strappa le ali ad Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100171869,"due amanti cui Amore indica il cammino (arazzo, opera isolata) - manifattura di Bruxelles (sec. XVIII)",due amanti cui Amore indica il cammino,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200864424-11,Amore (dipinto) by Peruzzi Baldassarre (e aiuti) (primo quarto sec. XVI),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100211713,"Amore dormiente (disegno, opera isolata) by Gandolfi Mauro (primo quarto sec. XIX)",Amore dormiente,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200960108,trionfo d'Amore (dipinto) - ambito romano (sec. XVII),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083516,Amore lega un giovane ad un albero (stampa smarginata) di Robetta Cristofano (secc. XV/ XVI),Amore lega un giovane ad un albero,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100126088,"Amore (orologio - da tavolo, opera isolata) - produzione parigina (primo quarto sec. XIX)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800405984,Il Re di Roma nelle sembianze di Amore dormiente (dipinto) di Prud'hon Pierre Paul (sec. XIX),Il Re di Roma nelle sembianze di Amore dormiente,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100201650,"Amore che stringe un pellicano, Amore (scultura, opera isolata) by Ladatte Francesco (metà sec. XVIII)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1700035734,"Amore doma il leone (stampa) di Thorwaldsen Bertel, Mori Ferdinando (sec. XIX)",Amore doma il leone,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900162837,trionfo d'Amore (dipinto) di Riminaldi Orazio (sec. XVII),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800675962,"L'Amore (o L'Abbraccio) (Figure allegoriche), L'Amore (o L'Abbraccio) (Figure allegoriche) (dipinto - olio su tavola, elemento d'insieme) by Luteri Giovanni detto Dosso Dossi (attribuito) - ambito estense (primo quarto XVI)",L'Amore (o L'Abbraccio) (Figure allegoriche),['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900162749,trionfo d'Amore (orologio - da tavolo) - manifattura francese (prima metà sec. XIX),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800078195,"Amore su un cervo accucciato, Amore (stampa tagliata) by Mattioli Lodovico (secc. XVII/ XVIII)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500470898,trionfo d'Amore (gruppo scultoreo) di Tagliolini Filippo (cerchia) (sec. XIX),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800056108,Amore e psiche (stampa) by Ricketts Charles (sec. XX),Amore e psiche,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900741571,allegoria dell'Amore (coppa) by Hubner Paul (sec. XVI),allegoria dell'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900070702,Amore Sacro e Amore Profano (dipinto) di De Sanctis Guglielmo (attribuito) (sec. XIX),Amore Sacro e Amore Profano,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083658,trionfo d'Amore (stampa smarginata) di Bonasone Giulio (sec. XVI),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300087767,"allegoria dell'Amore divino (rilievo, opera isolata) by Sala Giovanni Angelo (terzo quarto sec. XVII)",allegoria dell'Amore divino,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0901143251,"Amor, den Pfeil schleifend, Amore fanciullo che affila la freccia (dipinto) by C. Iltzsche, Porzellanmalerei Ambrosius Lamm, Dresda - manifattura di Dresda (sec. XX)",Amore fanciullo che affila la freccia,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200162397-2,allegoria dell'Amore familiare (statua) - ambito romano (sec. XIX),allegoria dell'Amore familiare,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201007969,Amore in riposo (dipinto) by Cambiaso Luca (sec. XVI),Amore in riposo,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1800028720-4,"Amore (dipinto, elemento d'insieme) - ambito Italia meridionale (sec. XVIII)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800075670,Amore al bagno (stampa) by De Neve Frans (sec. XVII),Amore al bagno,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900643229,trionfo d'Amore (cammeo) - bottega italiana (seconda metà sec. XVI),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303267432-46,"Venere, Vulcano e Amore, 'Omnia vincit Amor': Amore trionfante (camino) di Leonbruno Lorenzo (attribuito) (fine sec. XVI, sec. XVIII)",'Omnia vincit Amor': Amore trionfante,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083834,Amore e tre fanciulli (stampa smarginata) by Raimondi Marcantonio (sec. XVI),Amore e tre fanciulli,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900225201,"Amore che piange la Fedeltà morta (Amore e Fedeltà), Amore e Fedeltà (scultura) by Freccia Pietro (sec. XIX)",Amore e Fedeltà,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900337779,Amore (statua) by Bartolini Lorenzo (sec. XIX),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0901143158,"Die Liebesschule, scuola di Amore con una dama, due bambine e tre fanciulle (gruppo scultoreo) di Porzellan-Manufaktur Meissen, Michel Victor Acier, Johann Carl Schönheit - manifattura di Meissen (secc. XIX-XX)","scuola di Amore con una dama, due bambine e tre fanciulle",['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900438219,Amore (alzata) - bottega derutese (sec. XVII),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900689216,"trionfo d'Amore (pannello, frammento) by Giovanni di Ser Giovanni detto Scheggia (sec. XV)",trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000012046,"Amore (dipinto, elemento d'insieme) di Gherardi Cristoforo (prima metà sec. XVI)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303267432-46_1,"Venere, Vulcano e Amore, 'Omnia vincit Amor': Amore trionfante (cappa di camino) by Leonbruno Lorenzo (attribuito) (fine sec. XVI, sec. XVIII)",'Omnia vincit Amor': Amore trionfante,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0901143248,"Himmlische und Irdische Liebe, Amore terreno e Amore divino (dipinto) di Ludwig Eckart - manifattura turingia (sec. XX)",Amore terreno e Amore divino,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900477702,"teste di personaggi storici e mitologici, Amore che cavalca un leone (stampa, elemento d'insieme) di Lasinio Giovanni Paolo, Gozzini Vincenzo (sec. XIX)","teste di personaggi storici e mitologici, Amore che cavalca un leone",['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600211101,"allegoria dell'Amore (stampa) by Cardini Giuseppe, Fedi Antonio (seconda metà sec. XVIII)",allegoria dell'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1700033172,"Allegoria dell’Amore materno, Allegoria dell’Amore materno e della Vanità (dipinto) by Tiso Oronzo (attribuito) (seconda metà XVIII)",Allegoria dell’Amore materno e della Vanità,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300144697,"Amore (disegno, opera isolata) by Sanguinetti Giovanni (secondo quarto sec. XIX)",Amore,['Amore']
https://w3id.org/arco/resource/Lombardia/HistoricOrArtisticProperty/L0140-00072_R03,"Statua di Amore, Amore (scultura) di Schadow, Ridolfo (sec. XIX)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900016608,Amore (statuetta) - manifattura italiana (sec. XVI),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900071427-2,Amore (dipinto) di Maestro del Giudizio di Paride (secondo quarto sec. XV),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500293875,trionfo d'Amore (vaso) by Celebrano Francesco (sec. XVIII),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900016824,Amore (placchetta) - manifattura Italia settentrionale (prima metà sec. XVI),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500323233,trionfo d'Amore (gruppo scultoreo) - Real Fabbrica di Napoli (secc. XVIII/ XIX),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100216445-1,"Il trionfo d'Amore, trionfo d'Amore (stampa smarginata) by Pencz Georg - ambito tedesco (prima metà sec. XVI)",trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200959406,tre ninfe con Amore (scultura) - manifattura imperiale di Vienna (sec. XVIII),tre ninfe con Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600144356-6,giardino di Amore (dipinto) - ambito salentino (sec. XVII),giardino di Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200958672,Amore (statuetta) by Muller Johan Georg - manifattura reale di Berlino (sec. XVIII),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1700035994,Medaglia con raffigurazione della seduta del Parlamento in-glese del 1651 / Medaglia con raffigurazione di Amore che facantare il leone (stampa) by Antonio di Puccio Pisano detto Pisanello - ambito italiano (primo quarto sec. XX),Medaglia con raffigurazione della seduta del Parlamento in-glese del 1651 / Medaglia con raffigurazione di Amore che facantare il leone,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700373670,"Amore materno (disegno, opera isolata) by Cuneo Renata (XX)",Amore materno,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0600005201,"Proposta galante in osteria, Amore (dipinto) by Bisson Giuseppe Bernardino (sec. XIX)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700103927,"Amore (rilievo, opera isolata) di Bedeschi Alfeo (sec. XX)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500361629,"Amore domato (disegno, opera isolata) di Reni Guido (secc. XVI/ XVII)",Amore domato,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800233239,educazione di Amore (dipinto) - ambito reggiano (prima metà sec. XIX),educazione di Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800233261,Amore prepara l'arco (dipinto) - ambito reggiano (prima metà sec. XIX),Amore prepara l'arco,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100217509,"Amore, allegoria dell'Amore (stampa) di Machiavelli Giovan Giacomo (sec. XVIII)",allegoria dell'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200145970-1,Allegoria dell'Amore (dipinto) di Berrettoni Nicolò (sec. XVII),Allegoria dell'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900071427-0,lapidazione dei vecchi accusatori di Susanna e Amore (desco da parto) di Maestro del Giudizio di Paride (secondo quarto sec. XV),lapidazione dei vecchi accusatori di Susanna e Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900768848,"Amore seduto con farfalla, Amore (statuetta, opera isolata) - bottega volterrana (secc. XVIII/ XX)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800040047,Amore dormiente (piatto) di Calzi Giuseppe - manifattura Ferniani (sec. XIX),Amore dormiente,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/2000220370,"L'Amore, Allegoria dell'Amore (dipinto, ciclo) by Delitala Mario (sec. XX)",Allegoria dell'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900016626,Amore (placchetta) - manifattura fiorentina (sec. XV),Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100350953,"trionfo d'Amore, stemmi; impresa entro corona di alloro (dipinto - desco da parto, opera isolata) by Apollonio di Giovanni (bottega), Giamberti Marco del Buono (bottega) (metà sec. XV)",trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900022120,trionfo d'Amore (dipinto) di Jacopo del Sellaio (sec. XV),trionfo d'Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289423,Amore che cavalca un leone (matrice) by Paoletti Bartolomeo (sec. XVIII),Amore che cavalca un leone,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900742127,"Amore che apre un cuore con una chiave (statua) by Pieratti Giovan Battista, Pieratti Domenico (sec. XVII)",Amore che apre un cuore con una chiave,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100039541,"Amore (gruppo scultoreo, opera isolata) - manifattura parigina (ultimo quarto sec. XVIII)",Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500280098,educazione di Amore (disegno) di Marcola Marco (seconda metà sec. XVIII),educazione di Amore,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800065644,Amore celeste (dipinto) by Sirani Giovanni Andrea (sec. XVII),Amore celeste,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500216531-4,allegoria dell'Amore e della Guerra (dipinto) - ambito napoletano (seconda metà sec. XVIII),allegoria dell'Amore e della Guerra,['Amore']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303243425,"Centauro Borghese, Centauro cavalcato da Amore (statua) - produzione Italia centro-settentrionale (secc. XVIII/XX)",Centauro cavalcato da Amore,"['Amore', 'Centauro']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201203463-5,"Diana e Amore (decorazione plastico-pittorica, serie) by Pippi Giulio detto Giulio Romano, Giovanni da Udine detto Giovanni Ricamatore (sec. XVI)",Diana e Amore,"['Amore', 'Diana']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500663960,statua di Afrodite Anadiomene sullo sfondo del teatro greco di Siracusa (manifesto) di Romoli Filippo (sec. XX),statua di Afrodite Anadiomene sullo sfondo del teatro greco di Siracusa,"['Anadiomene', 'Afrodite']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500663961,statua di Afrodite Anadiomene sullo sfondo del teatro greco di Siracusa (manifesto) di Romoli Filippo (sec. XX),statua di Afrodite Anadiomene sullo sfondo del teatro greco di Siracusa,"['Anadiomene', 'Afrodite']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500663962,statua di Afrodite Anadiomene sullo sfondo del teatro greco di Siracusa (manifesto) di Romoli Filippo (sec. XX),statua di Afrodite Anadiomene sullo sfondo del teatro greco di Siracusa,"['Anadiomene', 'Afrodite']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500123097A-5,Anassagora (statua) by Morando Pietro (sec. XVII),Anassagora,['Anassagora']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900383414-7,"episodio della vita di Anassarete (stampa smarginata, serie) by Le Pautre Jean (seconda metà sec. XVII)",episodio della vita di Anassarete,['Anassarete']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900478607,"celebrazione dell'anniversario della morte di Anchise (stampa, elemento d'insieme) by Pinelli Bartolomeo (sec. XIX)",celebrazione dell'anniversario della morte di Anchise,['Anchise']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600211214,Anchise comanda di partire da Troia (stampa) - ambito italiano (sec. XVII),Anchise comanda di partire da Troia,['Anchise']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700034272-3,"Andromaca desolata per la perdita del marito (dipinto, elemento d'insieme) di Frascheri Giuseppe (metà sec. XIX)",Andromaca desolata per la perdita del marito,['Andromaca']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800682339,Ettore e Andromaca (dipinto) di De Chirico Giorgio (secondo quarto sec. XX),Ettore e Andromaca,"['Andromaca', 'Ettore']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800154136,Ettore e Andromaca (dipinto) by Landi Gaspare (sec. XVIII),Ettore e Andromaca,"['Andromaca', 'Ettore']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1400041481,Addio di Ettore ad Andromaca (rilievo) - bottega Italia meridionale (secc. XVIII/ XIX),Addio di Ettore ad Andromaca,"['Andromaca', 'Ettore']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0301933548,"Ettore e Andromaca (calco, opera isolata) - ambito italiano (prima metà sec. XIX)",Ettore e Andromaca,"['Andromaca', 'Ettore']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300150370,"Andromaca piange Ettore morto (stampa, elemento d'insieme) di Cunego Domenico, Hamilton Gavin (sec. XVIII)",Andromaca piange Ettore morto,"['Andromaca', 'Ettore']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100138898-1,"Ettore e Andromaca (stampa, elemento d'insieme) di Betremieux A, Bernard de (metà sec. XIX)",Ettore e Andromaca,"['Andromaca', 'Ettore']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800034148,Elena; Andromaca; Ettore; Achille (rilievo) - bottega romagnola (seconda metà sec. XVIII),Elena; Andromaca; Ettore; Achille,"['Andromaca', 'Ettore', 'Achille', 'Elena']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500623039,commiato di Ettore da Andromaca e Astianatte (rilievo) - bottega napoletana (secondo quarto sec. XIX),commiato di Ettore da Andromaca e Astianatte,"['Andromaca', 'Ettore', 'Astianatte']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500323119,"Ettore che alla porta Scea si diparte da Andromaca deponendo fra le sue br accia il pargoletto Astianatte, commiato di Ettore da Andromaca e dal piccolo Astianatte (dipinto) di Prota Gaetano (sec. XIX)",commiato di Ettore da Andromaca e dal piccolo Astianatte,"['Andromaca', 'Ettore', 'Astianatte']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200145833,Ettore e Andromaca con il piccolo Astianatte tenuto da un'ancella (dipinto) di Mannaioni Salvatore (sec. XVIII),Ettore e Andromaca con il piccolo Astianatte tenuto da un'ancella,"['Andromaca', 'Ettore', 'Astianatte']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303270181,"Congedo di Ettore da Andromaca e dal figlio Astianatte (dipinto, elemento d'insieme) by Bazzani Giuseppe (XVIII)",Congedo di Ettore da Andromaca e dal figlio Astianatte,"['Andromaca', 'Ettore', 'Astianatte']"
